second,sent_at,latency_ms,status,status_code
41,1781547968.157,84.47,ok,200
41,1781547968.300,69.34,ok,200
41,1781547968.444,127.39,ok,200
42,1781547968.586,54.01,ok,200
42,1781547968.754,121.01,ok,200
42,1781547968.920,147.36,ok,200
42,1781547969.086,57.63,ok,200
42,1781547969.253,122.68,ok,200
42,1781547969.420,58.94,ok,200
43,1781547969.590,51.39,ok,200
43,1781547969.757,119.50,ok,200
43,1781547969.923,60.84,ok,200
43,1781547970.091,51.26,ok,200
43,1781547970.258,119.95,ok,200
43,1781547970.424,58.84,ok,200
44,1781547970.593,50.18,ok,200
44,1781547970.761,116.50,ok,200
44,1781547970.928,50.79,ok,200
44,1781547971.094,44.88,ok,200
44,1781547971.261,113.15,ok,200
44,1781547971.427,50.57,ok,200
45,1781547971.590,48.78,ok,200
45,1781547971.734,121.71,ok,200
45,1781547971.877,93.22,ok,200
45,1781547972.020,114.33,ok,200
45,1781547972.163,107.40,ok,200
45,1781547972.305,71.61,ok,200
45,1781547972.448,89.86,ok,200
46,1781547972.587,83.90,ok,200
46,1781547972.713,62.67,ok,200
46,1781547972.838,100.71,ok,200
46,1781547972.963,107.59,ok,200
46,1781547973.088,92.55,ok,200
46,1781547973.213,32.82,ok,200
46,1781547973.338,132.62,ok,200
46,1781547973.463,115.53,ok,200
47,1781547973.587,51.97,ok,200
47,1781547973.754,114.20,ok,200
47,1781547973.920,59.83,ok,200
47,1781547974.088,52.88,ok,200
47,1781547974.254,120.34,ok,200
47,1781547974.420,60.31,ok,200
48,1781547974.597,40.92,ok,200
48,1781547974.765,107.97,ok,200
48,1781547974.931,147.90,ok,200
48,1781547975.098,39.10,ok,200
48,1781547975.265,106.71,ok,200
48,1781547975.431,45.23,ok,200
49,1781547975.595,42.72,ok,200
49,1781547975.763,109.27,ok,200
49,1781547975.929,124.00,ok,200
49,1781547976.096,41.85,ok,200
49,1781547976.262,106.85,ok,200
49,1781547976.429,49.08,ok,200
50,1781547976.593,49.76,ok,200
50,1781547976.761,79.37,ok,200
50,1781547976.928,44.21,ok,200
50,1781547977.095,172.83,ok,200
50,1781547977.261,80.22,ok,200
50,1781547977.428,113.42,ok,200
51,1781547977.595,81.30,ok,200
51,1781547977.796,75.99,ok,200
51,1781547977.996,43.68,ok,200
51,1781547978.196,94.13,ok,200
51,1781547978.397,73.04,ok,200
52,1781547978.595,74.70,ok,200
52,1781547978.739,98.87,ok,200
52,1781547978.882,107.62,ok,200
52,1781547979.025,44.22,ok,200
52,1781547979.167,102.38,ok,200
52,1781547979.311,127.59,ok,200
52,1781547979.454,81.54,ok,200
53,1781547979.596,75.62,ok,200
53,1781547979.739,115.47,ok,200
53,1781547979.882,56.69,ok,200
53,1781547980.025,110.95,ok,200
53,1781547980.168,103.21,ok,200
53,1781547980.310,65.30,ok,200
53,1781547980.454,83.33,ok,200
54,1781547980.598,91.42,ok,200
54,1781547980.742,123.39,ok,200
54,1781547980.884,87.52,ok,200
54,1781547981.028,110.80,ok,200
54,1781547981.171,172.51,ok,200
54,1781547981.313,56.61,ok,200
54,1781547981.456,114.19,ok,200
55,1781547981.598,39.29,ok,200
55,1781547981.724,161.81,ok,200
55,1781547981.849,116.11,ok,200
55,1781547981.973,98.94,ok,200
55,1781547982.099,38.35,ok,200
55,1781547982.224,112.10,ok,200
55,1781547982.349,116.19,ok,200
55,1781547982.474,96.63,ok,200
56,1781547982.599,37.59,ok,200
56,1781547982.725,112.25,ok,200
56,1781547982.850,114.18,ok,200
56,1781547982.975,96.12,ok,200
56,1781547983.100,36.94,ok,200
56,1781547983.225,112.04,ok,200
56,1781547983.351,116.94,ok,200
56,1781547983.475,98.39,ok,200
57,1781547983.596,41.07,ok,200
57,1781547983.722,113.64,ok,200
57,1781547983.847,119.37,ok,200
57,1781547983.971,102.15,ok,200
57,1781547984.096,41.26,ok,200
57,1781547984.222,115.71,ok,200
57,1781547984.347,111.15,ok,200
57,1781547984.472,96.75,ok,200
58,1781547984.603,34.32,ok,200
58,1781547984.771,168.96,ok,200
58,1781547984.937,34.81,ok,200
58,1781547985.104,66.42,ok,200
58,1781547985.271,70.24,ok,200
58,1781547985.437,98.98,ok,200
59,1781547985.608,61.24,ok,200
59,1781547985.808,65.00,ok,200
59,1781547986.009,118.07,ok,200
59,1781547986.209,80.43,ok,200
59,1781547986.409,60.23,ok,200
60,1781547986.604,72.51,ok,200
60,1781547986.716,149.19,ok,200
60,1781547986.827,158.27,ok,200
60,1781547986.938,155.15,ok,200
60,1781547987.049,120.08,ok,200
60,1781547987.160,118.72,ok,200
60,1781547987.271,92.47,ok,200
60,1781547987.382,113.12,ok,200
60,1781547987.494,108.82,ok,200
61,1781547987.616,55.65,ok,200
61,1781547987.784,90.37,ok,200
61,1781547987.950,110.57,ok,200
61,1781547988.117,116.28,ok,200
61,1781547988.284,105.60,ok,200
61,1781547988.451,114.73,ok,200
62,1781547988.610,60.41,ok,200
62,1781547988.754,102.72,ok,200
62,1781547988.896,95.28,ok,200
62,1781547989.040,98.01,ok,200
62,1781547989.182,91.50,ok,200
62,1781547989.325,51.71,ok,200
62,1781547989.468,91.19,ok,200
63,1781547989.618,123.08,ok,200
63,1781547989.786,109.72,ok,200
63,1781547989.953,123.06,ok,200
63,1781547990.118,61.31,ok,200
63,1781547990.286,73.46,ok,200
63,1781547990.453,85.11,ok,200
64,1781547990.623,112.97,ok,200
64,1781547990.767,104.32,ok,200
64,1781547990.910,71.69,ok,200
64,1781547991.052,111.54,ok,200
64,1781547991.195,99.14,ok,200
64,1781547991.338,104.99,ok,200
64,1781547991.481,93.49,ok,200
65,1781547991.621,58.44,ok,200
65,1781547991.765,97.82,ok,200
65,1781547991.908,128.45,ok,200
65,1781547992.051,103.48,ok,200
65,1781547992.193,81.51,ok,200
65,1781547992.337,123.04,ok,200
65,1781547992.480,81.55,ok,200
66,1781547992.623,117.37,ok,200
66,1781547992.791,108.58,ok,200
66,1781547992.958,122.14,ok,200
66,1781547993.125,61.49,ok,200
66,1781547993.291,72.27,ok,200
66,1781547993.458,83.86,ok,200
67,1781547993.618,121.78,ok,200
67,1781547993.744,123.28,ok,200
67,1781547993.868,110.58,ok,200
67,1781547993.994,62.70,ok,200
67,1781547994.119,123.58,ok,200
67,1781547994.243,105.25,ok,200
67,1781547994.369,104.07,ok,200
67,1781547994.494,84.29,ok,200
68,1781547994.625,118.40,ok,200
68,1781547994.751,88.81,ok,200
68,1781547994.876,118.46,ok,200
68,1781547995.000,73.87,ok,200
68,1781547995.126,55.28,ok,200
68,1781547995.251,108.63,ok,200
68,1781547995.376,118.36,ok,200
68,1781547995.501,105.90,ok,200
69,1781547995.625,43.73,ok,200
69,1781547995.751,127.58,ok,200
69,1781547995.876,82.09,ok,200
69,1781547996.001,102.56,ok,200
69,1781547996.126,118.35,ok,200
69,1781547996.251,114.65,ok,200
69,1781547996.376,92.51,ok,200
69,1781547996.500,54.17,ok,200
70,1781547996.627,120.82,ok,200
70,1781547996.828,114.81,ok,200
70,1781547997.027,108.89,ok,200
70,1781547997.228,43.32,ok,200
70,1781547997.427,144.07,ok,200
71,1781547997.626,113.15,ok,200
71,1781547997.752,83.92,ok,200
71,1781547997.877,61.07,ok,200
71,1781547998.002,87.29,ok,200
71,1781547998.127,45.98,ok,200
71,1781547998.252,113.32,ok,200
71,1781547998.377,82.19,ok,200
71,1781547998.503,87.76,ok,200
72,1781547998.622,112.73,ok,200
72,1781547998.748,146.83,ok,200
72,1781547998.873,97.47,ok,200
72,1781547998.998,77.24,ok,200
72,1781547999.122,144.30,ok,200
72,1781547999.248,93.91,ok,200
72,1781547999.373,67.80,ok,200
72,1781547999.498,94.11,ok,200
73,1781547999.635,120.96,ok,200
73,1781547999.779,95.13,ok,200
